gender,carType,carCat,job,cover,age,nYears,carVal,density,claimNumbMD,pred_claim_prob,pred_cond_sev,pred_expected_loss,pct_rank,action_band
Male,B,Large,Retired,1,64,9,9940,144.998902,0,0.17484287678753388,597.5656392888877,104.4800954426509,0.14281101154436102,4-Low Risk (Bottom 20%)
Female,A,Medium,Unemployed,1,29,2,2090,174.6445246,0,0.5518610986001529,547.7551977807763,302.2847852112432,0.7649551949624607,3-Standard (20-80%)
Male,C,Medium,Retired,1,69,3,32610,37.83728202,0,0.17876250293285484,631.8905720249105,112.95834023484639,0.18269153144425607,4-Low Risk (Bottom 20%)
Male,D,Large,Retired,0,70,3,7435,210.189841,0,0.2783626410391598,770.1597940713488,214.3837142998761,0.5804068781787358,3-Standard (20-80%)
Female,A,Large,Employed,1,32,2,8575,25.26137811,0,0.3096002776069373,333.17406282527446,103.15078234213614,0.13663518204569305,4-Low Risk (Bottom 20%)
Female,D,Small,Retired,1,46,7,6000,94.29603751,0,0.16217174775358892,522.1158168632718,84.67243455050954,0.06426091870509405,4-Low Risk (Bottom 20%)
Female,A,Large,Retired,0,74,6,6325,222.735365,0,0.2215434068681675,776.7502995661739,172.08390765175986,0.43985630096068457,3-Standard (20-80%)
Male,A,Large,Employed,0,49,5,40990,240.0004036,0,0.5628339062800278,523.7524036168134,294.78561125120484,0.753491563736175,3-Standard (20-80%)
Male,C,Large,Retired,0,52,0,6270,90.21472555,0,0.2104565787868381,703.444654542229,148.04455536084674,0.3428190845240978,3-Standard (20-80%)
Male,A,Large,Self-employed,1,74,3,17755,124.3443471,0,0.3935902427750983,421.3962780466784,165.85746338091496,0.4155969968515379,3-Standard (20-80%)
Male,A,Large,Housewife,0,55,4,3350,98.10372854,0,0.415288850257279,354.6589638996598,147.28591335132754,0.3396302575280536,3-Standard (20-80%)
Female,D,Medium,Self-employed,0,31,3,14000,216.4916013,0,0.5188109956475594,435.15172469715674,225.76149954788454,0.6097925244207637,3-Standard (20-80%)
Male,B,Small,Self-employed,1,28,2,17335,36.14074742,0,0.42866134582695686,425.8584948515796,182.5490755349203,0.4804633890368935,3-Standard (20-80%)
Female,D,Small,Retired,1,51,0,12620,237.4189585,0,0.2681954726617593,648.3457128493422,173.88338490585463,0.44772745620408494,3-Standard (20-80%)
Male,C,Large,Self-employed,1,65,9,19760,90.21472555,0,0.33016011133851597,297.59991855197046,98.25562224345185,0.11685638169048196,4-Low Risk (Bottom 20%)
Female,C,Large,Employed,1,53,0,28655,121.5870219,0,0.4499001923814514,326.4776037457584,146.88233673345198,0.3378945668846371,3-Standard (20-80%)
Male,D,Large,Employed,1,27,6,8290,56.04309848,0,0.5075670941212017,392.6538208841756,199.29815886176783,0.5351981916525389,3-Standard (20-80%)
Male,C,Medium,Retired,1,51,9,5690,239.4551701,0,0.2359129057012539,749.0530329234487,176.71127752130778,0.45810123516589973,3-Standard (20-80%)
Female,C,Medium,Housewife,1,28,8,34705,276.3355652,0,0.7173244837679524,408.7900914791074,293.23514133970474,0.7509082102203923,3-Standard (20-80%)
Female,D,Medium,Unemployed,1,37,0,8510,48.57528403,0,0.36994921440358103,340.82759262632476,126.0889001391726,0.24533785420198595,3-Standard (20-80%)
Male,E,Medium,Housewife,0,62,6,37900,38.35953437,0,0.4380046872494165,266.38896538751885,116.67961547125583,0.20089610075078712,3-Standard (20-80%)
Male,B,Small,Unemployed,0,22,2,6445,148.9956325,0,0.7552811530200639,808.3712916235914,610.5476012057845,0.9829256478566238,1-Highest Review (Top 5%)
Male,B,Small,Employed,1,25,3,13085,275.2822626,0,0.7532922968617436,673.0281610642791,506.9869293007463,0.9498264309356583,2-Medium Review (80-95%)
Male,C,Medium,Self-employed,1,31,1,6725,249.7835716,0,0.5675735059879002,539.0471019739729,305.94885355998497,0.7704448211834989,3-Standard (20-80%)
Male,E,Small,Self-employed,0,31,2,2440,103.2132915,0,0.5123077718803123,412.172113813526,211.15897725900598,0.5718898845563898,3-Standard (20-80%)
Male,A,Medium,Self-employed,0,19,3,16105,58.73427627,0,0.6010413475432131,654.7785759081346,393.5489976062513,0.869621377250343,2-Medium Review (80-95%)
Male,A,Large,Employed,1,58,10,4250,109.6318854,0,0.3129376507584508,319.12751016436755,99.86701332323081,0.12355695487204327,4-Low Risk (Bottom 20%)
Male,C,Small,Housewife,1,35,10,7100,73.26206886,0,0.3929118981298937,283.5976846341666,111.42890457485339,0.1754258496811173,4-Low Risk (Bottom 20%)
Female,C,Medium,Unemployed,1,44,2,9975,25.83086908,0,0.3270887196847113,373.63442549796014,122.21160586626044,0.22858642124808268,3-Standard (20-80%)
Male,D,Medium,Employed,1,53,9,2115,137.8873343,0,0.38050527651547844,324.1687139645332,123.34790614474174,0.23399531767175263,3-Standard (20-80%)
Female,A,Small,Self-employed,0,33,8,23285,88.89623143,0,0.3529260596784499,331.40627069222955,116.96190926813834,0.20238960200209896,3-Standard (20-80%)
Male,A,Medium,Self-employed,1,58,9,45120,124.2334338,0,0.344213675868157,361.64092641663086,124.48175262623418,0.2382739969322677,3-Standard (20-80%)
Male,D,Large,Housewife,0,75,3,15835,45.52113373,0,0.43272989762943853,299.47398673150025,129.59134762100194,0.2617260030677323,3-Standard (20-80%)
Female,A,Small,Employed,0,45,0,4565,223.3085718,0,0.4516806527138865,447.6306269849682,202.1860937712967,0.545289416323565,3-Standard (20-80%)
Male,E,Large,Employed,1,40,10,12755,50.56640552,0,0.3340102958531368,260.7311989914622,87.08690491328136,0.07330265601033341,4-Low Risk (Bottom 20%)
Male,C,Large,Unemployed,1,55,9,8645,91.28099321,0,0.39690091765619323,366.85788638428545,145.60623175533436,0.3318801969807056,3-Standard (20-80%)
Male,A,Small,Housewife,1,25,9,26315,153.4523215,0,0.6754112579090291,433.1075810417991,292.5257361213783,0.7496568983611851,3-Standard (20-80%)
Female,B,Large,Employed,0,48,4,10795,166.5549379,0,0.41705495847016816,402.92897929585484,168.04352872665999,0.42435617986598856,3-Standard (20-80%)
Female,C,Large,Retired,1,72,14,5380,275.0923407,0,0.24033242581931005,672.7521742756969,161.6841620188935,0.3984822798094777,3-Standard (20-80%)
Male,D,Large,Housewife,1,62,0,12625,121.5870219,0,0.4813725966549997,284.33137901966427,136.8693342291927,0.2949866795834342,3-Standard (20-80%)
Female,A,Large,Self-employed,1,44,4,48740,54.93181221,0,0.29411354942256474,343.45445248596445,101.01460808563061,0.12791636392992653,4-Low Risk (Bottom 20%)
Female,A,Small,Housewife,0,35,12,24390,120.7793723,0,0.42363729182159965,281.9766688651977,119.45583235492833,0.21449907160733026,3-Standard (20-80%)
Male,E,Medium,Retired,1,62,13,24360,25.62227499,0,0.14262539684585288,452.1710561744022,64.49107632908255,0.014289174134172923,4-Low Risk (Bottom 20%)
Female,D,Medium,Employed,0,25,6,4135,32.99314961,0,0.48843933029848785,402.45043538939456,196.57262113993073,0.5264793735367724,3-Standard (20-80%)
Female,B,Medium,Housewife,1,27,7,13610,240.0004036,0,0.6470445906867383,434.4818007466914,281.1290989249799,0.7307661257770243,3-Standard (20-80%)
Male,E,Medium,Self-employed,1,31,2,9115,20.86448407,0,0.387990376547792,362.8472123157477,140.78122653570358,0.3107289900702349,3-Standard (20-80%)
Male,B,Small,Housewife,0,19,1,19595,99.6400095,0,0.769216423705597,576.0672800460862,443.120412970861,0.9100670057318156,2-Medium Review (80-95%)
Male,A,Large,Self-employed,1,57,0,23980,275.2822626,0,0.5217804548848329,441.2851386364646,230.25396037165106,0.6214983450391539,3-Standard (20-80%)
Male,E,Medium,Employed,0,24,14,4535,133.2886429,0,0.6541719429037126,508.31442650792303,332.52503599467445,0.806087026721563,2-Medium Review (80-95%)
Female,A,Large,Employed,0,49,15,7630,24.01925056,0,0.22234169128528677,301.3729777796175,67.00777758720331,0.01856785339468798,4-Low Risk (Bottom 20%)
Male,A,Medium,Self-employed,0,50,5,4735,71.62174491,0,0.29218455902686424,417.29831097512755,121.9281229749229,0.22713328489545492,3-Standard (20-80%)
Male,B,Medium,Unemployed,0,30,10,11135,296.4319078,0,0.6648785915504634,592.5269553651942,393.9584875388946,0.8699039315411319,2-Medium Review (80-95%)
Female,C,Small,Housewife,0,21,2,1290,88.95152383,0,0.698347541826681,479.2869477996464,334.70886182549583,0.8082263663518204,2-Medium Review (80-95%)
Female,E,Small,Employed,1,36,3,13710,137.8151761,0,0.4741947845364935,322.5276284807805,152.94091929450994,0.36251715508194077,3-Standard (20-80%)
Female,E,Large,Employed,1,28,13,35050,213.2556548,0,0.6317235938724445,373.5182133967704,235.96026814382245,0.6369581012351659,3-Standard (20-80%)
Male,E,Small,Housewife,0,41,7,8500,225.1417422,0,0.5816897064477985,356.54415447984155,207.39806455505754,0.5610720917090498,3-Standard (20-80%)
Male,B,Small,Housewife,1,38,0,15795,295.7970919,0,0.6360098192461838,414.6617850286487,263.72896694437077,0.6983531121336886,3-Standard (20-80%)
Female,B,Large,Housewife,1,63,11,15765,93.11048718,0,0.32474226981255433,223.76642368538924,72.66641633543102,0.029910389924921288,4-Low Risk (Bottom 20%)
Male,B,Large,Employed,1,44,12,28020,50.6257826,0,0.31374325487123317,302.2627779972456,94.8329077952768,0.1030919512392024,4-Low Risk (Bottom 20%)
Male,C,Large,Employed,0,21,0,18245,36.14074742,0,0.6656780409732179,554.0254613975114,368.8025837923786,0.845604262533301,2-Medium Review (80-95%)
Male,B,Medium,Unemployed,1,35,11,13150,50.6257826,0,0.34287215694680634,374.09326135429075,128.26616341981102,0.25550980867038026,3-Standard (20-80%)
Male,D,Small,Housewife,0,46,6,6710,275.0923407,0,0.6162382805518475,398.84678192318796,245.78465509598303,0.6585533220311617,3-Standard (20-80%)
Female,D,Small,Self-employed,1,41,0,23625,38.33660541,0,0.30986072006754295,272.46455864041553,84.42606433320444,0.06321143133930734,4-Low Risk (Bottom 20%)
Male,A,Small,Housewife,1,39,5,20300,276.9454965,0,0.6081442877037799,421.69810762130635,256.4532952853913,0.6831355453297813,3-Standard (20-80%)
Male,C,Large,Self-employed,1,48,6,22815,31.88091224,0,0.30992876364345073,329.5622970821849,102.14083527817718,0.13215467829175748,4-Low Risk (Bottom 20%)
Female,D,Medium,Housewife,0,46,7,5050,103.9493988,0,0.39973411356598465,279.43752941455324,111.7007131175952,0.17675789133769274,4-Low Risk (Bottom 20%)
Male,A,Large,Self-employed,0,43,10,4620,184.4785165,0,0.3488565202211826,409.2872600773051,142.78252932143081,0.3197303624767902,3-Standard (20-80%)
Male,E,Large,Employed,1,36,15,24070,25.52342981,0,0.3680936015851224,277.99905621056524,102.32967383781184,0.13292161136675548,4-Low Risk (Bottom 20%)
Male,A,Large,Employed,1,43,12,11340,109.6318854,0,0.3290964305054956,345.65951063819386,113.75531112130598,0.18652619681924598,4-Low Risk (Bottom 20%)
Male,E,Large,Self-employed,1,50,5,3520,181.4165594,0,0.450297034231833,388.35551881088,174.8753383481041,0.4521272301606523,3-Standard (20-80%)
Male,E,Medium,Employed,0,41,1,18000,27.58599081,0,0.38973173167588854,326.0558196894976,127.07429923058916,0.250383466537499,3-Standard (20-80%)
Female,B,Medium,Employed,0,33,4,3745,202.5335882,0,0.47955996197084905,472.65471332744676,226.66627634865293,0.6120933236457576,3-Standard (20-80%)
Male,B,Medium,Housewife,1,48,6,7040,272.9669948,0,0.5585864553128049,433.7356134265264,242.27883884684843,0.6506014369903932,3-Standard (20-80%)
Female,D,Large,Unemployed,1,33,12,25700,156.1042255,0,0.5112215740112472,338.19040050823844,172.89022886331577,0.4428029385646242,3-Standard (20-80%)
Male,B,Large,Self-employed,1,65,5,9850,28.13630298,0,0.25531631881962386,334.5825179908926,85.42437683483527,0.066561717930088,4-Low Risk (Bottom 20%)
Male,E,Small,Employed,0,39,1,41145,212.4247054,0,0.6214388005398291,436.4560467218413,271.23072216317667,0.7123193670783886,3-Standard (20-80%)
Male,E,Medium,Retired,1,67,10,15800,44.79860971,0,0.14361807905607937,452.7167819400109,65.01831457867434,0.01509647210785501,4-Low Risk (Bottom 20%)
Female,E,Medium,Employed,0,39,0,6265,148.9956325,0,0.46808795196569764,354.45160643109,165.91452652528042,0.41596028093969484,3-Standard (20-80%)
Male,C,Small,Employed,1,23,4,6320,20.85122582,0,0.58317003447817,547.4829549607969,319.27565372069824,0.79022362153871,3-Standard (20-80%)
Male,A,Small,Employed,1,52,10,19710,168.6499611,0,0.3922254514517118,353.7665785356842,138.75625597468618,0.30354403810446434,3-Standard (20-80%)
Male,D,Large,Housewife,1,36,1,6880,91.54176264,0,0.4692375386651338,300.7051352882488,141.10213754662394,0.312303221118915,3-Standard (20-80%)
Female,D,Small,Self-employed,0,18,12,49295,32.26996388,0,0.5732314981160512,446.7741471460853,256.1050136880716,0.6819649632679422,3-Standard (20-80%)
Female,A,Medium,Housewife,1,54,11,23360,60.86038525,0,0.2822060227525662,225.0909659804943,63.522026266888474,0.012714943085492855,4-Low Risk (Bottom 20%)
Male,A,Large,Retired,1,65,11,7365,121.5870219,0,0.14780143673926374,580.5620445373086,85.80790429889863,0.06793412448534754,4-Low Risk (Bottom 20%)
Female,A,Medium,Self-employed,1,46,4,45965,100.9312267,0,0.34891260821277686,395.12983627925905,137.86578175888377,0.29958827803342214,3-Standard (20-80%)
Male,A,Large,Housewife,0,31,15,10240,58.81986821,0,0.3993915830023032,332.8453037914303,132.93561277614185,0.27730685395979654,3-Standard (20-80%)
Male,B,Large,Unemployed,1,55,0,13865,162.9324677,0,0.5039267795634487,468.075851906179,235.87595664249852,0.6365948171470089,3-Standard (20-80%)
Female,E,Large,Housewife,1,53,10,9390,59.8409496,0,0.32563122993806426,194.8516348455601,63.44977751020232,0.012674578186808751,4-Low Risk (Bottom 20%)
Female,E,Medium,Retired,1,53,4,17460,59.32884362,0,0.1643215784557756,489.92085929154945,80.50456891719735,0.05049648825381448,4-Low Risk (Bottom 20%)
Female,A,Large,Employed,1,53,4,6175,222.711392,0,0.4085599275909282,404.89712862689765,165.42474155358005,0.4137805764107532,3-Standard (20-80%)
Male,B,Medium,Employed,0,32,2,16420,253.6198858,0,0.6145778148411895,551.3589642336859,338.85298743184023,0.8129086945991766,2-Medium Review (80-95%)
Male,C,Small,Retired,1,71,5,4830,37.59594224,0,0.15225777384913522,636.9879539913983,96.98636784344568,0.11189149915233713,4-Low Risk (Bottom 20%)
Male,B,Large,Unemployed,1,34,14,2660,112.8034383,0,0.43710398475234297,444.4758855906066,194.28218071798065,0.519334786469686,3-Standard (20-80%)
Female,B,Medium,Employed,1,28,5,7055,205.4307964,0,0.5568889628632742,509.9201118763995,283.96888224597285,0.7351255348349076,3-Standard (20-80%)
Female,E,Small,Self-employed,0,31,0,23475,76.50537468,0,0.4920791082124626,328.2962292309875,161.5477157094985,0.3977960765318479,3-Standard (20-80%)
Male,D,Medium,Unemployed,1,32,5,32690,201.3918071,0,0.6569830613947857,532.661547903917,349.9496144292007,0.8257043674820376,2-Medium Review (80-95%)
Male,A,Medium,Employed,0,23,15,2945,58.59040352,0,0.51383342232739,538.586311410374,276.74364761067795,0.7230967950270445,3-Standard (20-80%)
Female,B,Small,Self-employed,1,38,5,42315,84.9609991,0,0.36248057694567215,359.21551889145144,130.2086485356123,0.2644708161782514,3-Standard (20-80%)
Female,A,Medium,Unemployed,0,22,10,9260,284.2162652,0,0.7497801520917752,704.8495406470374,528.4821957881536,0.958585613950109,1-Highest Review (Top 5%)
Male,E,Medium,Unemployed,0,54,2,5690,144.998902,0,0.5309884926803177,451.20381890203697,239.58403569039564,0.644748526681198,3-Standard (20-80%)
Male,B,Small,Employed,1,42,0,28435,25.7140109,0,0.37391197721193414,359.58428080393287,134.45286940972989,0.2843707112295148,3-Standard (20-80%)
Male,B,Medium,Unemployed,0,20,13,18440,290.1327193,0,0.8220689291068769,851.8887917955369,700.3113067895083,0.9946718333736982,1-Highest Review (Top 5%)
Male,D,Medium,Self-employed,1,35,4,20840,68.85387998,0,0.38375934274921086,349.9448954634893,134.29462308150994,0.2839266973439897,3-Standard (20-80%)
Male,C,Large,Retired,0,65,1,16250,37.76157765,0,0.16235634995544485,577.544576625312,93.76802939744837,0.09877290708000323,4-Low Risk (Bottom 20%)
Male,A,Small,Unemployed,0,26,0,13555,50.01092548,0,0.5909425848829682,583.1048784748582,344.5815041438018,0.8197303624767902,2-Medium Review (80-95%)
Male,A,Medium,Retired,0,61,15,10490,32.04149695,0,0.1013941184922717,579.865067579663,58.794907371701484,0.007669330749979817,4-Low Risk (Bottom 20%)
Male,A,Large,Retired,0,62,1,19970,59.92134979,0,0.16008820287506834,593.8220085066343,95.06389816949063,0.10373778961814806,4-Low Risk (Bottom 20%)
Male,E,Large,Retired,1,51,10,23585,77.68823268,0,0.1971508808670946,475.56114112588847,93.7572978791296,0.09869217728263502,4-Low Risk (Bottom 20%)
Male,B,Medium,Unemployed,0,18,1,13725,180.0831298,0,0.7965185234039627,915.1574587895334,728.939867757162,0.9970937272947444,1-Highest Review (Top 5%)
Female,C,Large,Employed,1,35,4,13365,156.6298557,0,0.45370373210564674,371.2867377418685,168.45417859481623,0.4259707758133527,3-Standard (20-80%)
Male,C,Large,Retired,1,72,7,19130,140.4108252,0,0.23683194301734847,661.3211646937375,156.62197639291375,0.3772503431016388,3-Standard (20-80%)
Male,C,Small,Employed,1,44,6,21335,126.1401885,0,0.46498594251304015,387.58395185971676,180.22108915841918,0.47206749011059984,3-Standard (20-80%)
Female,A,Small,Employed,1,34,3,32825,63.50810856,0,0.37990169029013,338.4001403446275,128.5587853113412,0.2571244046177444,3-Standard (20-80%)
Male,C,Medium,Employed,1,29,3,18105,76.05272599,0,0.523427172264913,444.02823456005933,232.41644322155335,0.6274319851457173,3-Standard (20-80%)
Male,B,Large,Unemployed,0,37,1,8980,200.6565503,0,0.5509878833834793,554.2211358738513,305.36913058152095,0.7697586179058691,3-Standard (20-80%)
Female,A,Medium,Self-employed,0,64,1,7120,114.881582,0,0.2959771897395291,354.9005675288786,105.04247261416145,0.14503108097198675,4-Low Risk (Bottom 20%)
Male,D,Medium,Retired,1,72,13,16350,137.8151761,0,0.19645158347334232,594.0245255520762,116.69705866670625,0.20109792524420764,3-Standard (20-80%)
Male,A,Small,Unemployed,1,22,3,14175,238.240414,0,0.7926704979985033,865.2050692653834,685.8225331254209,0.9934608864131751,1-Highest Review (Top 5%)
Female,D,Small,Employed,0,22,4,28550,66.11361207,0,0.6714437677115435,462.6298722913337,310.6299445072033,0.7777105029466376,3-Standard (20-80%)
Female,B,Large,Retired,0,65,10,3325,123.0152076,0,0.14736405811820155,534.581033872287,78.77803054444396,0.04541051101961734,4-Low Risk (Bottom 20%)
Male,E,Large,Retired,1,71,10,36590,28.38649426,0,0.177043781027621,475.4018645559641,84.16694360856884,0.062040849277468314,4-Low Risk (Bottom 20%)
Male,C,Small,Employed,0,22,1,7935,46.84863153,0,0.6252664641008644,556.0867134853368,347.702373074447,0.8232421086623073,2-Medium Review (80-95%)
Female,E,Medium,Employed,1,34,11,28335,222.6929824,0,0.522037705810617,316.0124773436561,164.97042868001182,0.41172196657786386,3-Standard (20-80%)
Female,D,Medium,Unemployed,0,18,15,9950,150.2239631,0,0.7217993691371395,640.424349684559,462.2578915823775,0.9236296116896746,2-Medium Review (80-95%)
Male,B,Large,Retired,0,70,6,20405,253.6198858,0,0.31865643091668,838.5886948224925,267.2216804992124,0.7056187938968274,3-Standard (20-80%)
