gender,carType,carCat,job,cover,age,nYears,carVal,density,claimNumbMD,pred_claim_prob,pred_cond_sev,pred_expected_loss,pct_rank,action_band
Male,A,Small,Self-employed,1,24,4,5755,284.2162652,1,0.7148320191974586,728.6823173302829,520.8854522506895,0.9553160571566965,1-Highest Review (Top 5%)
Male,E,Small,Employed,1,18,7,28615,221.7063984,1,0.8287130763636231,628.0010147981645,520.4326529328641,0.9552756922580125,1-Highest Review (Top 5%)
Male,C,Medium,Unemployed,0,20,11,8475,129.3156084,0,0.7288846950085672,713.90290092532,520.3528982066832,0.9552353273593284,1-Highest Review (Top 5%)
Male,E,Medium,Unemployed,1,23,6,17625,189.9730181,1,0.7892865246597408,659.26057052622,520.3454845558382,0.9551949624606442,1-Highest Review (Top 5%)
Male,B,Small,Unemployed,0,22,9,23520,157.245582,1,0.7597462890836113,684.8521682008513,520.313893361462,0.9551545975619601,1-Highest Review (Top 5%)
Female,B,Small,Unemployed,0,21,9,23470,222.2151274,1,0.7733041458957289,672.6182216112251,520.1384593769725,0.955114232663276,1-Highest Review (Top 5%)
Male,B,Small,Employed,1,21,1,17415,201.6569069,1,0.7563970690209175,687.5361558112971,520.050333101574,0.9550738677645919,1-Highest Review (Top 5%)
Female,D,Small,Employed,0,19,0,14575,249.7835716,1,0.8096763347760851,642.0904314937113,519.8854271666231,0.9550335028659078,1-Highest Review (Top 5%)
Female,A,Large,Employed,0,19,0,24565,212.4247054,1,0.7708508532233521,674.3507875280219,519.8238799378151,0.9549931379672237,1-Highest Review (Top 5%)
Male,B,Medium,Unemployed,0,25,1,8690,157.245582,0,0.7046091769561584,737.7011967780988,519.7910331013893,0.9549527730685397,1-Highest Review (Top 5%)
Male,B,Large,Employed,0,20,8,42385,168.6499611,1,0.7647773643784422,679.3979305342395,519.5881586781437,0.9549124081698555,1-Highest Review (Top 5%)
Male,A,Small,Unemployed,1,27,3,1555,237.4189585,1,0.7042157758039178,737.7642525408511,519.545225463453,0.9548720432711714,1-Highest Review (Top 5%)
Male,E,Medium,Employed,1,21,1,16150,234.675271,1,0.8074329935632839,643.1389286212188,519.291590413714,0.9548316783724873,1-Highest Review (Top 5%)
Male,A,Large,Unemployed,1,23,6,8455,169.5291484,1,0.7114666284361763,729.6378376776687,519.112972351993,0.9547913134738032,1-Highest Review (Top 5%)
Female,E,Large,Employed,0,20,0,7245,276.9950185,0,0.8304601577338494,625.0742070802866,519.0992246072556,0.9547509485751191,1-Highest Review (Top 5%)
Male,D,Small,Employed,1,22,2,6790,251.432848,1,0.7848796555719799,661.3376984380013,519.0705049667844,0.954710583676435,1-Highest Review (Top 5%)
Male,C,Small,Employed,0,20,5,9355,129.6690079,1,0.7420191151335204,698.9765869512541,518.6539885486178,0.9546702187777508,1-Highest Review (Top 5%)
Male,A,Small,Unemployed,1,27,6,13290,284.1301175,0,0.7401084316368385,700.5749608527744,518.5014355207865,0.9546298538790667,1-Highest Review (Top 5%)
Female,D,Medium,Unemployed,0,25,0,8910,290.1327193,0,0.7901205582871969,656.124412956257,518.4173874708571,0.9545894889803826,1-Highest Review (Top 5%)
Male,A,Medium,Self-employed,0,18,2,11360,139.637282,1,0.6798007599229817,762.5716005638219,518.3967535589707,0.9545491240816986,1-Highest Review (Top 5%)
Male,E,Small,Housewife,0,24,3,47700,285.6217445,1,0.8739563303068734,593.1386361101638,518.3772657780627,0.9545087591830145,1-Highest Review (Top 5%)
Male,E,Small,Unemployed,1,26,1,23565,296.4319078,1,0.8390404170155875,617.6482376300395,518.231834870051,0.9544683942843304,1-Highest Review (Top 5%)
Female,B,Small,Unemployed,1,21,12,8420,284.1301175,1,0.7645117435317159,677.8420796796496,518.2182301750532,0.9544280293856462,1-Highest Review (Top 5%)
Female,A,Medium,Self-employed,0,21,1,32875,239.4551701,0,0.7366897593669377,703.4042656310427,518.1907191854103,0.9543876644869621,1-Highest Review (Top 5%)
Male,B,Large,Employed,0,20,2,10855,150.2239631,1,0.7358030508522796,704.1094470938972,518.0858793056013,0.954347299588278,1-Highest Review (Top 5%)
Male,D,Small,Unemployed,0,22,2,10030,114.881582,1,0.7605014285092845,681.004225235326,517.9046861123239,0.9543069346895939,1-Highest Review (Top 5%)
Male,C,Large,Employed,0,25,0,7490,249.7835716,1,0.7607004372834847,680.6807515980322,517.7941453910742,0.9542665697909098,1-Highest Review (Top 5%)
Female,D,Small,Unemployed,1,20,8,22610,275.0923407,1,0.8307412397638714,623.228667447021,517.7417558513238,0.9542262048922258,1-Highest Review (Top 5%)
Female,E,Medium,Unemployed,1,23,2,15805,297.3851697,1,0.8257196007105639,626.9825423537053,517.7117745247958,0.9541858399935416,1-Highest Review (Top 5%)
Male,B,Small,Unemployed,0,28,6,21250,248.5121203,1,0.745374370879429,694.3451480510777,517.547077901756,0.9541454750948575,1-Highest Review (Top 5%)
Female,E,Large,Self-employed,0,18,3,29530,238.240414,1,0.8130557830094753,636.5356233816286,517.5389696819745,0.9541051101961734,1-Highest Review (Top 5%)
Male,C,Large,Housewife,0,19,0,13090,178.2443114,1,0.8121550084386535,636.990700782461,517.3351879693234,0.9540647452974893,1-Highest Review (Top 5%)
Male,B,Medium,Employed,0,20,7,9535,178.2443114,1,0.7187563610574473,719.2822161357476,516.9886682430663,0.9540243803988052,1-Highest Review (Top 5%)
Male,A,Large,Employed,1,24,0,13935,284.1301175,1,0.7674681201958834,673.602801359126,516.9686757177695,0.9539840155001211,1-Highest Review (Top 5%)
Male,A,Small,Unemployed,1,23,8,12520,210.189841,0,0.7241896916335788,713.5772038709695,516.7652552280688,0.953943650601437,1-Highest Review (Top 5%)
Male,A,Medium,Housewife,0,20,0,12100,178.2443114,0,0.7706279018787285,670.5318112237774,516.7305228263232,0.9539032857027528,1-Highest Review (Top 5%)
Male,A,Small,Employed,0,18,8,24780,181.4165594,0,0.753623696696212,685.6272301448122,516.7049277373179,0.9538629208040688,1-Highest Review (Top 5%)
Male,D,Small,Employed,0,18,0,12330,147.9690558,1,0.7795943012786565,662.7666039272694,516.6890674995077,0.9538225559053847,1-Highest Review (Top 5%)
Male,C,Small,Housewife,0,18,7,16880,210.189841,1,0.8143914444241253,634.3676890765068,516.6236186030108,0.9537821910067006,1-Highest Review (Top 5%)
Male,B,Medium,Unemployed,0,20,9,15730,112.8034383,1,0.7270514750095649,710.564394407789,516.6168910434612,0.9537418261080165,1-Highest Review (Top 5%)
Male,E,Medium,Employed,0,19,15,21385,222.735365,1,0.7975644839152699,647.6591413051796,516.5499287880724,0.9537014612093324,1-Highest Review (Top 5%)
Male,A,Small,Employed,0,18,0,24155,99.57981885,1,0.7487690720119786,689.6522347840664,516.3902638502526,0.9536610963106482,1-Highest Review (Top 5%)
Male,D,Medium,Unemployed,0,20,0,34170,59.22386837,1,0.7683241330390369,671.8767753222903,516.2191409085625,0.9536207314119641,1-Highest Review (Top 5%)
Male,A,Medium,Employed,1,23,13,46200,270.874006,0,0.7502359719407016,687.8411119796918,516.043145186857,0.95358036651328,1-Highest Review (Top 5%)
Female,A,Medium,Employed,1,20,4,6660,237.4189585,1,0.7178147941627445,718.8216445628261,515.9808108315906,0.953540001614596,1-Highest Review (Top 5%)
Male,D,Small,Unemployed,0,25,0,22530,183.8950396,1,0.7880715985147908,654.6165943780153,515.8847459457909,0.9534996367159119,1-Highest Review (Top 5%)
Female,A,Medium,Employed,0,20,7,8645,293.5560359,1,0.7507368069157352,686.5713257114595,515.4343647845243,0.9534592718172278,1-Highest Review (Top 5%)
Male,E,Medium,Unemployed,1,20,7,8735,137.8151761,1,0.7745863219966372,665.4204474702562,515.4255769873423,0.9534189069185436,1-Highest Review (Top 5%)
Male,B,Medium,Housewife,0,18,5,4255,137.8873343,0,0.7589672750420557,678.9195552616239,515.2777248296791,0.9533785420198595,1-Highest Review (Top 5%)
Male,E,Small,Housewife,1,19,4,17670,238.240414,1,0.857227967551623,601.0925744514152,515.2733659073593,0.9533381771211754,1-Highest Review (Top 5%)
Female,B,Small,Unemployed,0,20,6,1960,129.3156084,1,0.7254762410955548,710.1965495207877,515.230723185374,0.9532978122224913,1-Highest Review (Top 5%)
Male,B,Small,Employed,1,24,2,17925,259.0040603,1,0.7664497238188072,671.954373958266,515.0192443391525,0.9532574473238072,1-Highest Review (Top 5%)
Male,D,Small,Employed,0,20,2,28150,169.7885554,1,0.8009233789404346,643.0220367170633,515.0113823805906,0.9532170824251232,1-Highest Review (Top 5%)
Male,E,Medium,Unemployed,0,20,3,28905,63.15287215,1,0.7830539868775258,657.6912963725408,515.0077917591665,0.953176717526439,1-Highest Review (Top 5%)
Male,D,Medium,Employed,0,18,1,1010,153.4523215,1,0.7572066634741575,680.0396769596073,514.9305748206282,0.9531363526277549,1-Highest Review (Top 5%)
Male,A,Medium,Unemployed,1,24,10,6595,249.8117276,1,0.713191000921645,721.8613546962474,514.8250220824713,0.9530959877290708,1-Highest Review (Top 5%)
Male,C,Small,Unemployed,0,28,0,7350,222.6929824,1,0.7273973327612243,707.3440263794649,514.5201581330078,0.9530556228303867,1-Highest Review (Top 5%)
Male,A,Large,Employed,1,21,6,14760,223.3085718,1,0.7382008501667603,696.932915212454,514.4764705190322,0.9530152579317026,1-Highest Review (Top 5%)
Male,A,Large,Self-employed,0,21,0,7685,181.4165594,1,0.6961871974064995,738.686825980287,514.2643111403186,0.9529748930330185,1-Highest Review (Top 5%)
Female,A,Small,Employed,1,21,0,8630,290.1327193,1,0.7683476487124433,669.0028277416606,514.0267496772807,0.9529345281343344,1-Highest Review (Top 5%)
Male,B,Medium,Employed,0,21,4,17245,129.8552354,1,0.7268088450333431,707.1788682450754,513.9838564611899,0.9528941632356502,1-Highest Review (Top 5%)
Male,D,Medium,Self-employed,1,23,2,29865,284.1301175,1,0.7948820323011588,646.5848586159492,513.9586864718032,0.9528537983369662,1-Highest Review (Top 5%)
Male,B,Medium,Unemployed,0,20,1,21035,59.70218923,0,0.7185235665218158,715.1211074281349,513.8313686042941,0.9528134334382821,1-Highest Review (Top 5%)
Male,B,Small,Employed,1,24,6,24105,290.1327193,1,0.78941263972155,650.8832718364548,513.815481771015,0.952773068539598,1-Highest Review (Top 5%)
Male,B,Small,Housewife,0,19,11,8315,284.1301175,1,0.8124464546343984,632.4216559803035,513.8087322352127,0.9527327036409139,1-Highest Review (Top 5%)
Male,B,Small,Housewife,0,18,2,21575,157.245582,1,0.8044316840680522,638.5166220788853,513.6430016043618,0.9526923387422298,1-Highest Review (Top 5%)
Female,E,Small,Unemployed,0,18,4,33600,92.10692821,0,0.8069261229943399,636.4905329014337,513.6008380367551,0.9526519738435456,1-Highest Review (Top 5%)
Female,E,Small,Employed,0,22,1,42535,270.4632326,0,0.844364419439404,608.1877615931236,513.5321062277285,0.9526116089448615,1-Highest Review (Top 5%)
Male,A,Medium,Unemployed,0,21,9,23755,125.9456252,1,0.7327758549341716,700.502848219332,513.3115734877433,0.9525712440461774,1-Highest Review (Top 5%)
Female,A,Medium,Employed,1,19,2,9165,239.4551701,1,0.7256160697849537,707.2727780397485,513.2084934670883,0.9525308791474933,1-Highest Review (Top 5%)
Male,A,Small,Employed,0,18,12,22815,211.8309492,1,0.7456599296523134,688.1856663434544,513.1524755533907,0.9524905142488093,1-Highest Review (Top 5%)
Male,D,Large,Employed,0,23,0,8110,237.4189585,1,0.781618237382348,656.5119022650848,513.1416758689679,0.9524501493501252,1-Highest Review (Top 5%)
Male,E,Large,Unemployed,1,24,0,28350,183.8950396,1,0.8189284739629358,626.5151490149458,513.0710948974709,0.952409784451441,1-Highest Review (Top 5%)
Male,A,Small,Employed,0,25,5,6505,248.5121203,1,0.7158712439231811,716.4571432407417,512.8910663493986,0.9523694195527569,1-Highest Review (Top 5%)
Male,E,Medium,Unemployed,0,18,1,18395,68.37942919,1,0.7762511560464129,660.7211273901797,512.8855389609163,0.9523290546540728,1-Highest Review (Top 5%)
Male,A,Small,Employed,0,20,0,9140,126.1401885,1,0.7212710435858014,711.0042311796338,512.8267638168549,0.9522886897553887,1-Highest Review (Top 5%)
Male,C,Large,Employed,0,20,4,43905,82.67020711,1,0.7570665247186572,677.3036217077187,512.7638990656227,0.9522483248567046,1-Highest Review (Top 5%)
Male,D,Small,Employed,1,21,0,14970,222.2151274,1,0.7920572632337941,646.8774447494649,512.363978535931,0.9522079599580205,1-Highest Review (Top 5%)
Male,B,Small,Employed,0,24,0,26610,201.6569069,1,0.762698266011886,670.9944728800699,511.76632096918877,0.9521675950593363,1-Highest Review (Top 5%)
Female,B,Small,Employed,0,18,0,15545,189.9730181,1,0.7540957078763586,678.5515126146013,511.69278323568165,0.9521272301606523,1-Highest Review (Top 5%)
Male,A,Small,Employed,1,24,1,9150,290.1327193,1,0.7521646882034476,680.1003889740381,511.5474970197008,0.9520868652619682,1-Highest Review (Top 5%)
Male,E,Small,Unemployed,1,25,2,19365,222.711392,1,0.8019471873627702,637.8281839203406,511.50451811562084,0.9520465003632841,1-Highest Review (Top 5%)
Male,E,Medium,Employed,0,24,0,6030,239.4551701,1,0.7837182757184131,652.6355948224134,511.48244304668276,0.9520061354646,1-Highest Review (Top 5%)
Female,A,Small,Housewife,0,21,2,44275,239.4551701,1,0.8109570810099285,630.7033064907887,511.4733124150803,0.9519657705659159,1-Highest Review (Top 5%)
Male,B,Small,Unemployed,1,26,8,23225,275.2822626,1,0.7752674199836368,659.6037137695339,511.3692693857318,0.9519254056672318,1-Highest Review (Top 5%)
Male,E,Small,Employed,1,21,4,17165,212.4247054,0,0.8038571004793064,635.7946019512666,511.08800522493993,0.9518850407685476,1-Highest Review (Top 5%)
Male,E,Small,Unemployed,1,27,2,29985,260.3601885,1,0.8209982435329919,622.4982410410546,511.0699624970828,0.9518446758698635,1-Highest Review (Top 5%)
Male,D,Large,Unemployed,0,23,3,8985,129.8552354,0,0.754881397511035,677.0036794768754,511.0574836836165,0.9518043109711795,1-Highest Review (Top 5%)
Male,C,Large,Employed,0,20,11,4750,237.675525,1,0.7557487290473155,676.1065494862517,510.9666654748006,0.9517639460724954,1-Highest Review (Top 5%)
Male,A,Small,Unemployed,0,24,7,17635,174.6445246,1,0.7239062272189355,705.7009740896232,510.86132969794687,0.9517235811738113,1-Highest Review (Top 5%)
Female,C,Small,Employed,1,19,2,8075,234.675271,0,0.7613293652308333,670.9527121546595,510.8160024446129,0.9516832162751272,1-Highest Review (Top 5%)
Male,E,Small,Employed,1,23,2,42625,222.735365,1,0.8156007129086198,626.2522939982255,510.77181744561125,0.951642851376443,1-Highest Review (Top 5%)
Male,E,Medium,Unemployed,0,28,1,6155,290.1327193,0,0.7845109367167166,650.9438850150077,510.67259698314234,0.9516024864777589,1-Highest Review (Top 5%)
Male,E,Small,Unemployed,0,28,0,10855,260.3601885,1,0.7927595476331061,644.1617963945985,510.6654143123109,0.9515621215790748,1-Highest Review (Top 5%)
Female,A,Small,Self-employed,0,18,2,24660,213.2556548,0,0.7309267511831481,698.5855334083351,510.61485435770095,0.9515217566803907,1-Highest Review (Top 5%)
Male,E,Small,Unemployed,0,23,4,1470,107.8170529,1,0.7678829790080843,664.8595915275633,510.53436376428346,0.9514813917817067,1-Highest Review (Top 5%)
Male,B,Small,Housewife,0,19,4,24570,137.8873343,1,0.8036706183654168,635.2004648955979,510.4919504086453,0.9514410268830226,1-Highest Review (Top 5%)
Male,E,Medium,Self-employed,0,21,4,35950,148.5612071,1,0.7752909584465087,658.4370049425353,510.4802566385468,0.9514006619843384,1-Highest Review (Top 5%)
Male,A,Medium,Employed,0,20,3,8130,118.8510133,1,0.6938171082450327,735.5527749039243,510.3390992454502,0.9513602970856543,1-Highest Review (Top 5%)
Female,B,Medium,Unemployed,0,22,1,9065,156.6298557,0,0.7169403994059075,711.6483033869989,510.2094188668114,0.9513199321869702,1-Highest Review (Top 5%)
Male,B,Small,Employed,0,27,2,37590,290.1327193,1,0.7758143302297901,657.5881854481361,510.1663376604687,0.9512795672882861,1-Highest Review (Top 5%)
Male,A,Large,Employed,0,25,1,22560,270.7883545,1,0.7696263655688257,662.8445560015505,510.14264657255524,0.951239202389602,1-Highest Review (Top 5%)
Female,A,Medium,Employed,0,19,2,6675,207.1446249,1,0.707678712007816,720.4180190411845,509.8244958222877,0.9511988374909179,1-Highest Review (Top 5%)
Male,E,Medium,Housewife,0,18,2,16550,200.6565503,1,0.8361109609691086,609.7342467837277,509.8054870141182,0.9511584725922337,1-Highest Review (Top 5%)
Male,E,Small,Housewife,0,18,12,40170,284.9991194,1,0.877811188572164,580.7612892432469,509.79875758731686,0.9511181076935497,1-Highest Review (Top 5%)
Male,C,Small,Self-employed,0,18,0,13315,112.4047945,0,0.7265357965716217,701.5922750437982,509.7319024174422,0.9510777427948656,1-Highest Review (Top 5%)
Male,C,Medium,Employed,0,18,1,13090,106.5803023,1,0.7356327563842138,692.7811587275345,509.6325133657857,0.9510373778961815,1-Highest Review (Top 5%)
Male,A,Medium,Unemployed,1,23,3,22275,107.8170529,1,0.7157394609407262,711.8283108423659,509.4836114846626,0.9509970129974974,1-Highest Review (Top 5%)
Male,A,Medium,Self-employed,0,26,4,29805,259.0040603,1,0.7145819182980926,712.6702625917252,509.26128335680033,0.9509566480988133,1-Highest Review (Top 5%)
Male,E,Medium,Employed,0,19,0,10070,136.1308048,1,0.7815611945304807,651.5023885246012,509.18898501474865,0.9509162832001292,1-Highest Review (Top 5%)
Male,A,Small,Housewife,1,22,1,8100,297.3851697,1,0.8059431953822495,631.7266215504818,509.13577198042833,0.950875918301445,1-Highest Review (Top 5%)
Female,E,Medium,Unemployed,0,19,2,40500,91.28099321,0,0.7946857492754413,640.6615688478179,509.1246188718079,0.9508355534027609,1-Highest Review (Top 5%)
Female,D,Medium,Unemployed,0,25,0,29565,239.4551701,1,0.7966580100294839,638.9408266495626,509.017327485234,0.9507951885040768,1-Highest Review (Top 5%)
Male,E,Medium,Unemployed,0,27,4,25765,210.189841,1,0.7825578341850562,650.4237436073297,508.9941960998882,0.9507548236053928,1-Highest Review (Top 5%)
Male,B,Medium,Self-employed,1,24,4,25040,237.675525,1,0.7220936921982753,704.8492251054856,508.96717939951344,0.9507144587067087,1-Highest Review (Top 5%)
Female,A,Small,Employed,0,18,1,2245,205.4307964,0,0.7233515337000872,703.3888364260688,508.79739361631664,0.9506740938080246,1-Highest Review (Top 5%)
Male,E,Large,Unemployed,0,19,0,39655,32.3065089,1,0.7857200952328551,647.4906796289308,508.7464384604296,0.9506337289093404,1-Highest Review (Top 5%)
Male,B,Small,Unemployed,0,21,2,33845,50.1264516,1,0.727259128594491,699.482194351426,508.7048111313805,0.9505933640106563,1-Highest Review (Top 5%)
Male,B,Large,Employed,1,18,8,22610,211.8309492,1,0.7657180355896334,664.298496795052,508.66534001105356,0.9505529991119722,1-Highest Review (Top 5%)
Male,B,Small,Unemployed,0,25,12,48945,190.0515645,1,0.7333887999742033,693.5427561668811,508.63648967603035,0.9505126342132881,1-Highest Review (Top 5%)
Male,A,Large,Unemployed,1,18,1,17870,75.62345843,1,0.7212370429981848,705.1052498500364,508.54802540433656,0.950472269314604,1-Highest Review (Top 5%)
Male,B,Medium,Employed,0,18,2,23490,94.65751646,0,0.7348800860096818,691.9594816007061,508.50724335394176,0.95043190441592,1-Highest Review (Top 5%)
Female,E,Small,Unemployed,0,21,7,26780,208.6667182,0,0.8216924600045801,618.7888562349907,508.4541375031499,0.9503915395172358,1-Highest Review (Top 5%)
